,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1461,2019-01-01 16:05:55,3560246577314524,fraud_Satterfield-Lowe,travel,8.78,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,addbeec87fb8401b4040d0ba935b6be8,1325433955,37.102118,-97.917939,0
1462,2019-01-01 16:06:07,370612217861404,"fraud_Hahn, Douglas and Schowalter",travel,4.37,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,5be612692a03034431e37dadcb9280b6,1325433967,39.306176,-75.571331,0
1463,2019-01-01 16:07:26,4158945090781624,fraud_Little Ltd,kids_pets,4.32,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,1d48cffcb14f8d2d78a643dba4a6017c,1325434046,41.216807,-79.418974,0
1464,2019-01-01 16:07:43,2254799658404120,"fraud_Torp, Muller and Borer",health_fitness,26.37,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.945999999999998,-83.2474,94325,Educational psychologist,1987-09-08,e6ddfbc6f34e4c8c253eb1924542a76d,1325434063,31.836821999999998,-83.40004300000001,0
1465,2019-01-01 16:08:07,3560725013359375,fraud_Kub-Heaney,health_fitness,36.45,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,e18ad9c5ca134574a9c3fd448e5d5f1b,1325434087,32.439890000000005,-101.777693,0
1466,2019-01-01 16:09:33,4497451418073897078,"fraud_Armstrong, Walter and Gottlieb",food_dining,78.21,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,5155617dc9ede6fda477a717d606ac46,1325434173,32.942281,-92.940382,0
1467,2019-01-01 16:10:35,4044436772018844508,"fraud_Goyette, Howell and Collier",shopping_pos,13.7,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970-11-09,7239c2cac2689d8d09cc2ef2805a962a,1325434235,38.879274,-85.21520600000001,0
1468,2019-01-01 16:10:46,5456776410929288,fraud_Schiller Ltd,personal_care,71.84,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,a6b134fec6b8bb28146498f57844d3bf,1325434246,41.763445000000004,-80.62281,0
1469,2019-01-01 16:10:48,36153880429415,"fraud_Pouros, Walker and Spencer",kids_pets,68.67,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,33890b2b65005f32604683de7b1358c4,1325434248,27.324634999999997,-82.141786,0
1470,2019-01-01 16:12:01,4640395708703,fraud_Torphy-Kertzmann,health_fitness,11.24,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,c443c097a3f9f0b083e0eee4ffd3f48e,1325434321,30.108894,-91.517607,0
1471,2019-01-01 16:12:12,213186880359195,fraud_Conroy-Emard,food_dining,61.82,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,396c6335a27e273a50797c4306d44d2d,1325434332,40.000232000000004,-90.771912,0
1472,2019-01-01 16:12:22,4745996322265,fraud_Donnelly LLC,entertainment,170.12,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,609e080bdb29db8299cce938f68ef227,1325434342,40.920685999999996,-86.516571,0
1473,2019-01-01 16:13:41,3596217206093829,"fraud_Yost, Schamberger and Windler",kids_pets,20.16,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,1d1d5edb3d954595d160bb76a7e9841d,1325434421,41.036215999999996,-92.922327,0
1474,2019-01-01 16:14:06,4384910379661778,"fraud_Moore, Williamson and Emmerich",home,1.47,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,9794a5bf3f6539efcf9a8c7e6eb922b5,1325434446,47.043127,-96.076696,0
1475,2019-01-01 16:14:08,3596217206093829,fraud_Lynch Ltd,shopping_pos,21.99,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,67241a0dd63eb8132ce837c595e41f81,1325434448,40.852553,-91.907092,0
1476,2019-01-01 16:14:25,377026671291680,"fraud_Reichert, Huels and Hoppe",shopping_net,6.14,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,056e427a18edcf94b70e19960c9a6feb,1325434465,37.378884,-91.423312,0
1477,2019-01-01 16:15:08,4512828414983801773,fraud_Bode-Rempel,kids_pets,10.24,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,73d738e8c0fc38f9da65df7a847638e1,1325434508,39.33732,-80.483926,0
1478,2019-01-01 16:15:49,6011504998544485,fraud_Gibson-Deckow,entertainment,10.85,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,8a41e92d82c072545593c5e65a622b97,1325434549,33.373295,-86.687686,0
1479,2019-01-01 16:15:59,213178765398315,"fraud_Mosciski, Ziemann and Farrell",shopping_net,5.84,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,9223c166a7be949edbe4a6cb39b39c96,1325434559,43.550545,-108.187721,0
1480,2019-01-01 16:16:10,3528407217576457,fraud_Denesik and Sons,shopping_pos,1025.38,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,5cebc54b90d0a21e72fa18f6429a11d4,1325434570,37.421987,-81.8734,0
1481,2019-01-01 16:16:51,3589255887819806,fraud_Jakubowski Inc,home,55.84,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,d01f9f38c4a04902fdb13ad80e0dfd67,1325434611,40.563146,-77.75858199999999,0
1482,2019-01-01 16:17:15,180067784565096,fraud_Gleason and Sons,kids_pets,191.18,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,7d65ab35793b6e396d3947bf02d2a6d4,1325434635,42.578451,-89.15664100000001,0
1483,2019-01-01 16:18:10,2576709887791552,fraud_Hilpert-Conroy,kids_pets,73.65,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,d015ec93ac7a579d27cf93a94f69165f,1325434690,33.831325,-116.23693700000001,0
1484,2019-01-01 16:18:16,38530489946071,"fraud_Ledner, Hartmann and Feest",health_fitness,9.79,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,397d059aacdc5adc04189b1142e7b4c8,1325434696,35.732504999999996,-82.912193,0
1485,2019-01-01 16:18:34,3597926034019603,fraud_Cormier LLC,shopping_net,5.17,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,4394dbae5d0ab0c761c7edf7390958d9,1325434714,35.825207,-90.23043299999999,0
1486,2019-01-01 16:18:35,30235268718158,fraud_McGlynn-Jaskolski,misc_pos,1.74,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,daba6dc6c6718b9d9e0c4b16fb0090ed,1325434715,40.692103,-73.08205699999999,0
1487,2019-01-01 16:18:49,376445266762684,fraud_Marvin-Lind,personal_care,4.67,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11,fcb1551665e9e7b4a50c3e7894380760,1325434729,41.501008,-100.762553,0
1488,2019-01-01 16:19:15,6011860238257910,"fraud_Roberts, Daniel and Macejkovic",kids_pets,77.21,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,c996bd9adc8244d774753d2ebdcdfd22,1325434755,35.906876000000004,-98.292109,0
1489,2019-01-01 16:20:18,3531129874770000,fraud_Mohr Inc,shopping_pos,6.12,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,7ff46b43c4c76bc43934a8a2d8f9f3f3,1325434818,44.277874,-72.62672099999999,0
1490,2019-01-01 16:21:11,630451534402,fraud_Hermann and Sons,shopping_pos,7.67,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,4598cccc2ff0aa37ba26eac67ce47677,1325434871,47.28355,-87.54092299999999,0
1491,2019-01-01 16:21:18,2297447006766555,"fraud_Hermiston, Russel and Price",food_dining,42.98,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,1ff47b13b85d4cbc4d34afd1ff543cd7,1325434878,40.784332,-88.592218,0
1492,2019-01-01 16:21:28,4364010865167176,fraud_Turner LLC,travel,9.98,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,a0379cc8349970e7136d5d81e480a533,1325434888,39.682825,-119.98159799999999,0
1493,2019-01-01 16:22:10,2222001896600109,fraud_Waelchi-Wolf,kids_pets,54.0,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,d5cdca73a47ad06b10dddb2cba2b5361,1325434930,38.613568,-90.243177,0
1494,2019-01-01 16:22:26,6554245334757802,fraud_Rolfson-Kunde,personal_care,17.21,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,ed56ff2860068ba47c10a64fcc6b3269,1325434946,32.778766999999995,-117.530736,0
1495,2019-01-01 16:22:38,30510856607165,fraud_Rolfson-Kunde,personal_care,4.0,Frederick,Robinson,M,1125 Ray Track,Livonia,MI,48154,42.3958,-83.3772,96942,Horticultural consultant,1965-04-01,8915461eb5a1bc759b3c748a6df3b984,1325434958,42.270957,-82.585555,0
1496,2019-01-01 16:24:00,3599237318576484,"fraud_Hauck, Dietrich and Funk",kids_pets,5.46,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,6583598d87b4e8f15ae9150f692eba6a,1325435040,36.04957,-85.21435600000001,0
1497,2019-01-01 16:24:12,6506116513503136,"fraud_O'Connell, Botsford and Hand",home,9.78,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,abb54136c970cbc2746ad13ad1f58483,1325435052,31.657356,-96.02839,0
1498,2019-01-01 16:24:16,4312133045694601139,fraud_McDermott-Rice,misc_pos,8.71,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,2dded8ae0f4507152db7aa2a944a75e6,1325435056,38.885368,-76.925187,0
1499,2019-01-01 16:24:32,3517527805128735,"fraud_Hauck, Dietrich and Funk",kids_pets,19.34,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,50b531c1d5890f8ef03384cfbaa02006,1325435072,41.881634000000005,-88.27499,0
1500,2019-01-01 16:24:46,4681601008538160,fraud_Stark-Koss,home,29.55,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,f3543d7c6ede37fe5e441cfb986a2a23,1325435086,39.816418,-79.951722,0
1501,2019-01-01 16:25:01,3567697931646329,fraud_Crooks and Sons,personal_care,12.73,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,c7ca1bde7958d3978f3e4eb6f84cf42d,1325435101,41.973698,-74.07224000000001,0
1502,2019-01-01 16:25:54,6011360759745864,fraud_Waelchi Inc,kids_pets,52.54,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,51a6f1c7574dc28cdf3c2aea2dac3aac,1325435154,39.565855,-78.80005899999999,0
1503,2019-01-01 16:26:09,180014262259255,fraud_Eichmann-Kilback,home,47.58,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.570999999999998,-86.2743,2566,Exercise physiologist,1958-06-26,0cd2aff599108e9181a408f2d131b7ea,1325435169,31.016027,-86.418705,0
1504,2019-01-01 16:26:25,630423337322,fraud_Hermann-Gaylord,misc_pos,1.93,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,04a953c9601dd378f92d2b77c342e436,1325435185,49.002189,-117.977232,0
1505,2019-01-01 16:27:08,38588538868506,fraud_Kihn-Fritsch,food_dining,5.85,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,31e32371d287fddbca4336bd765c3527,1325435228,29.902355,-103.280619,0
1506,2019-01-01 16:27:13,5359543825610251,"fraud_Graham, Hegmann and Hammes",food_dining,15.26,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,ce81251dc0f49ea86b6d29adc8f41586,1325435233,44.908141,-111.704371,0
1507,2019-01-01 16:28:20,3517527805128735,fraud_McGlynn-Jaskolski,misc_pos,6.11,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,7e7b9a36bce06689b28c781ed142e962,1325435300,41.310639,-87.741547,0
1508,2019-01-01 16:28:53,3583793405872580,"fraud_Hoppe, Harris and Bednar",entertainment,23.77,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,81ff8891534e9bb6bc9310aac8c72acc,1325435333,34.967822,-98.663291,0
1509,2019-01-01 16:28:54,213163860545705,fraud_Effertz LLC,entertainment,91.99,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,3f0fd866159a54b06f56569bb1c203ab,1325435334,33.74242,-81.515909,0
1510,2019-01-01 16:29:03,2712209726293386,fraud_Kozey-Boehm,shopping_net,31.09,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,1135790a94fe09eef7772f2dfdff0fd3,1325435343,29.873982,-90.996523,0
1511,2019-01-01 16:29:08,180046765320457,"fraud_Bahringer, Bergnaum and Quitzon",home,202.33,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,8484c0ab19cef576e95bc386200e0d25,1325435348,41.332132,-81.074956,0
1512,2019-01-01 16:29:55,6011893664860915,fraud_Heathcote LLC,shopping_net,411.05,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,bff0c5ee21e4b589f90bcbb9abfcfde9,1325435395,39.944739,-105.08223999999998,0
1513,2019-01-01 16:30:44,6011504998544485,"fraud_Armstrong, Walter and Gottlieb",food_dining,14.37,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,72add251c4b30c398ad5f0ffc645914c,1325435444,31.704381,-85.900607,0
1514,2019-01-01 16:31:01,6011399591920186,fraud_Lubowitz-Walter,kids_pets,48.43,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,fb78676320beda4e755a2b994d7015a7,1325435461,42.580186,-73.030354,0
1515,2019-01-01 16:31:19,4181833256558613886,fraud_Bernier and Sons,kids_pets,10.29,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,ba1bdd81bb234a2eafca791594c3d125,1325435479,37.103273,-104.86811100000001,0
1516,2019-01-01 16:31:34,30371006069917,"fraud_Moore, Williamson and Emmerich",home,40.46,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,8be439ceab60bcd609cced1eb8bf01dc,1325435494,39.061886,-88.980412,0
1517,2019-01-01 16:31:50,6547670341037171,fraud_Bernier and Sons,kids_pets,48.87,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,476c1c8b1083c42378ab1e7d2bd5d0ce,1325435510,39.695677,-75.241299,0
1518,2019-01-01 16:32:11,343472729187663,fraud_Bode-Rempel,kids_pets,18.68,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,52c273253d9af8988b9fe097d0ab2ad5,1325435531,43.623055,-70.883078,0
1519,2019-01-01 16:33:14,30197398657930,"fraud_Hermiston, Russel and Price",food_dining,51.36,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,7bad4a7f885b6ee17161e58d3197cced,1325435594,35.46775,-79.101584,0
1520,2019-01-01 16:33:45,676234256292,fraud_Schuppe-Schuppe,food_dining,61.27,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,ad977aa6040309df99a46b3465fa6c16,1325435625,34.88857,-113.371163,0
1521,2019-01-01 16:34:04,4060579726528237,fraud_Hyatt-Blick,travel,8.5,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,7a59f4576d71899f8f1382b6a72c07b1,1325435644,39.845751,-95.984998,0
1522,2019-01-01 16:34:11,180068353086472,fraud_Jewess LLC,shopping_pos,1.22,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,69bc46dc47a88dbf98c0a1a40387f91f,1325435651,33.455845000000004,-117.478793,0
1523,2019-01-01 16:34:15,2235613922823698,"fraud_Schiller, Blanda and Johnson",home,49.92,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,56ac3225fcd5e39df0ab2c8baa40b277,1325435655,43.010934999999996,-105.69164199999999,0
1524,2019-01-01 16:34:19,675990301623,"fraud_Bins, Balistreri and Beatty",shopping_pos,187.26,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,9f0e65e83950cf6b4ea8f47d98ef9d1a,1325435659,40.661551,-75.0871,0
1525,2019-01-01 16:34:27,5152054598359927,fraud_Carroll PLC,health_fitness,28.19,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,6da44e01eb880f7b0d692e05ef393a16,1325435667,29.529684000000003,-89.77256899999999,0
1526,2019-01-01 16:34:54,501899453424,fraud_Lemke and Sons,travel,8.29,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,40b6c6556c2e742d257a8898d722e818,1325435694,33.839534,-86.63680699999999,0
1527,2019-01-01 16:35:10,4822367783500458,fraud_Stark-Koss,home,12.28,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,5650d2aa28a95def319493fd2efad875,1325435710,27.749298,-81.937618,0
1528,2019-01-01 16:35:34,4904681492230012,fraud_Schoen-Quigley,kids_pets,17.85,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,b45c1c871162b1b82726eaa005eec299,1325435734,41.484738,-73.627432,0
1529,2019-01-01 16:35:50,4170689372027579,fraud_Kub PLC,personal_care,3.52,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,92f38ad6b8a8f932ea28b455ae7fabe4,1325435750,35.097853,-97.246687,0
1530,2019-01-01 16:35:54,347073228412010,fraud_Treutel-King,travel,456.68,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,899fd5b8df85eef2c5fb022958703f02,1325435754,44.310055,-103.74118,0
1531,2019-01-01 16:36:40,3587044315915002,"fraud_Walter, Hettinger and Kessler",personal_care,82.91,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,cb5accb474ed68344dedb216c1997680,1325435800,34.241221,-88.568124,0
1532,2019-01-01 16:37:05,2297447006766555,"fraud_Runolfsdottir, Mueller and Hand",entertainment,14.94,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,0f899673463f6bf23ce3b98148aa2699,1325435825,39.392252,-89.285979,0
1533,2019-01-01 16:37:08,6538441737335434,fraud_Stamm-Rodriguez,misc_pos,267.29,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,3b2996f5b5833d0d46637dfff4cdb2a2,1325435828,41.599926,-79.943045,0
1534,2019-01-01 16:37:09,4634955908138648,fraud_Fadel-Hilpert,health_fitness,79.25,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,1b73146443084b5b63bea2b43404c8ea,1325435829,42.374139,-96.310345,0
1535,2019-01-01 16:37:10,6011382886333463,fraud_Altenwerth-Kilback,home,47.56,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,28f0f4fc75ced1a79715366c93144038,1325435830,45.419457,-84.259784,0
1536,2019-01-01 16:37:11,4229733778084049,fraud_Renner Ltd,home,18.25,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,dc5ae05e3534604eb1296b5bd0f80001,1325435831,37.653960999999995,-86.594497,0
1537,2019-01-01 16:37:29,3504178999463051,fraud_Feil-Morar,health_fitness,171.36,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,cf787bd826eca6a40c6265b8981bcb44,1325435849,41.709843,-84.918362,0
1538,2019-01-01 16:37:42,4060579726528237,fraud_Waelchi Inc,kids_pets,22.46,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,c5539faa3a1b3f44a3ca5ad63e0cd990,1325435862,39.967263,-95.245269,0
1539,2019-01-01 16:37:45,4292743669224718067,fraud_Schmeler Inc,misc_pos,1.92,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,4f8c049e869dc6026501e0dc43b34e5a,1325435865,38.221834,-75.82378800000001,0
1540,2019-01-01 16:37:53,345933964507467,fraud_Torphy-Goyette,shopping_pos,7.27,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,507699b904a4a996e4daf97cc72051c5,1325435873,37.765245,-74.744653,0
1541,2019-01-01 16:38:02,676102124465,fraud_Padberg-Sauer,home,59.22,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,6e0303af2aa3dd5fade680d84da27bb6,1325435882,38.450722999999996,-123.250999,0
1542,2019-01-01 16:39:07,4906628655840914250,fraud_Kutch-Ferry,home,4.29,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,c89a6ba5bba09e3ca1d3ea0ba093c10d,1325435947,24.597147,-80.713068,0
1543,2019-01-01 16:39:40,30030380240193,"fraud_Kutch, Steuber and Gerhold",food_dining,51.7,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,7249b5199960cc7f1434487fd131a374,1325435980,30.316025,-98.401682,0
1544,2019-01-01 16:40:13,4292743669224718067,fraud_Runte-Mohr,food_dining,11.64,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,695e55692db13504a470672294fa5ae4,1325436013,39.040991999999996,-75.587654,0
1545,2019-01-01 16:41:24,3596217206093829,fraud_Schuppe LLC,entertainment,85.85,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,82301dbf95bb75dc132bd8b8bbc15424,1325436084,40.181746000000004,-91.092957,0
1546,2019-01-01 16:42:39,2229824890647120,fraud_Rolfson-Kunde,personal_care,51.99,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,c2a0d33e692b81a95b63ffec3454705e,1325436159,29.572057,-90.344172,0
1547,2019-01-01 16:43:18,502049568400,fraud_Beer-Jast,kids_pets,8.51,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,a0e168147eebe7a797553669288f8bac,1325436198,41.614307000000004,-73.518681,0
1548,2019-01-01 16:44:22,30364087349027,fraud_Medhurst Inc,home,10.56,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,a3c4bb35f7ad29bb19429af1fab4195e,1325436262,36.387679999999996,-95.687072,0
1549,2019-01-01 16:44:42,6011693194885790,fraud_Bogisich-Homenick,misc_net,7.3,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,1e4466d1c174b068c592f23cff67c65e,1325436282,46.179194,-93.180019,0
1550,2019-01-01 16:45:32,371226440126102,"fraud_Schiller, Blanda and Johnson",home,10.22,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,0d8d67a997dd659a3c8b7178db86267c,1325436332,38.284279999999995,-88.991982,0
